"nctid","field","term","domain","omopConceptID","snomedConceptID","conceptName","match_socre","CTgovText","start_date","completion_date","enrollment","bucket","bucketConceptName"
"NCT02271139","condition_field","Non-Small Cell Lung Cancer","Condition","4115276","254637007","Non-small cell lung cancer","0.9815177321434021","Non-Small Cell Lung Cancer","","","","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT02560974","condition_field","Gastric Cancer","Condition","4131611","126824007","Neoplasm of stomach","1.0","Gastric Cancer","June 2006","November 2012","1035","Oncology || Gastroenterology","Neoplastic disease || Digestive system finding"
"NCT02596958","condition_field","Non-Squamous Non-Small Cell Lung Cancer","Condition","4208307","440173001","Nonsquamous nonsmall cell neoplasm of lung","0.8164525628089905","Non-Squamous Non-Small Cell Lung Cancer","September 2007","October 2013","996","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT02774278","condition_field","Non-Squamous Non-Small Cell Lung Cancer","Condition","4208307","440173001","Nonsquamous nonsmall cell neoplasm of lung","0.8164525628089905","Non-Squamous Non-Small Cell Lung Cancer","July 2005","June 2009","264","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT02951767","condition_field","Bladder Cancer","Condition","197508","399326009","Malignant tumor of urinary bladder","0.9973285794258118","Bladder Cancer","May 31, 2014","February 26, 2021","119","Oncology || Urology","Neoplastic disease || Urinary system finding"
"NCT02483975","condition_field","Asthma","Condition","317009","195967001","Asthma","1.0","Asthma","October 9, 2015","June 21, 2016","111","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT03398421","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","January 17, 2018","March 12, 2018","20","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT03368053","condition_field","Human Immunodeficiency Virus Infection","Condition","439727","86406008","Human immunodeficiency virus infection","0.9986274242401123","Human Immunodeficiency Virus Infection","December 14, 2017","January 30, 2018","36","Infections and Infectious Diseases","Infectious disease"
"NCT03368053","condition_field","HIV Infections","Condition","439727","86406008","Human immunodeficiency virus infection","1.0","HIV Infections","December 14, 2017","January 30, 2018","36","Infections and Infectious Diseases","Infectious disease"
"NCT02858440","condition_field","Diphtheria","Condition","4265179","397430003","Diphtheria due to Corynebacterium diphtheriae","1.0","Diphtheria","September 13, 2016","November 13, 2018","235","Infections and Infectious Diseases","Infectious disease"
"NCT02858440","condition_field","Tetanus","Condition","435740","76902006","Tetanus","1.0","Tetanus","September 13, 2016","November 13, 2018","235","Infections and Infectious Diseases || Neurology","Infectious disease || Disorder of nervous system"
"NCT02858440","condition_field","Pertussis","Condition","257778","27836007","Pertussis","1.0","Pertussis","September 13, 2016","November 13, 2018","235","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT02858440","condition_field","Hepatitis B","Condition","4281232","66071002","Type B viral hepatitis","0.9972655177116394","Hepatitis B","September 13, 2016","November 13, 2018","235","Infections and Infectious Diseases || Hepatology || Gastroenterology","Infectious disease || Liver finding || Digestive system finding"
"NCT02858440","condition_field","Haemophilus Influenzae Type b","Condition","46273753","709410003","Haemophilus influenzae type b infection","0.8911173343658447","Haemophilus Influenzae Type b","September 13, 2016","November 13, 2018","235","Infections and Infectious Diseases","Infectious disease"
"NCT03261167","condition_field","Post-Stroke Spasticity","Condition","4079008","277286006","Central post-stroke pain","0.734185516834259","Post-Stroke Spasticity","August 2, 2017","January 10, 2019","124","Pain || Neurology","Pain || Neurological finding"
"NCT03555890","condition_field","Rhinitis","Condition","4320791","70076002","Rhinitis","1.0","Rhinitis","May 18, 2018","September 17, 2018","72","Otolaryngology || Pulmonary/Respiratory Diseases","Ear, nose and throat finding || Respiratory finding"
"NCT01772160","condition_field","Herpes Zoster","Condition","443943","4740000","Herpes zoster","0.9983196258544922","Herpes Zoster","February 26, 2013","October 5, 2016","395","Infections and Infectious Diseases","Infectious disease"
"NCT01772160","condition_field","Herpes Zoster Vaccine","Condition","443943","4740000","Herpes zoster","0.9983196258544922","Herpes Zoster Vaccine","February 26, 2013","October 5, 2016","395","Infections and Infectious Diseases","Infectious disease"
"NCT01873365","condition_field","Herpes Zoster","Condition","443943","4740000","Herpes zoster","0.9983196258544922","Herpes Zoster","June 29, 2013","February 4, 2015","448","Infections and Infectious Diseases","Infectious disease"
"NCT02548078","condition_field","Virus Diseases","Condition","440029","34014006","Viral disease","0.9949396252632141","Virus Diseases","November 9, 2015","May 15, 2017","600","Infections and Infectious Diseases","Infectious disease"
"NCT02485301","condition_field","Virus Diseases","Condition","440029","34014006","Viral disease","0.9949396252632141","Virus Diseases","July 15, 2015","December 23, 2016","3024","Infections and Infectious Diseases","Infectious disease"
"NCT02270944","condition_field","Streptococcal Infections","Condition","437779","85769006","Streptococcal infectious disease","0.9947545528411865","Streptococcal Infections","November 20, 2014","September 22, 2015","1053","Infections and Infectious Diseases","Infectious disease"
"NCT02270944","condition_field","Streptococcal Infections","Condition","437779","85769006","Streptococcal infectious disease","0.9947545528411865","Streptococcal Infections","November 20, 2014","September 22, 2015","1053","Infections and Infectious Diseases","Infectious disease"
"NCT04320615","condition_field","COVID-19 Pneumonia","Condition","3661408","882784691000119100","Pneumonia caused by SARS-CoV-2","1.0","COVID-19 Pneumonia","April 3, 2020","July 28, 2020","450","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT04363736","condition_field","COVID-19 Pneumonia","Condition","3661408","882784691000119100","Pneumonia caused by SARS-CoV-2","1.0","COVID-19 Pneumonia","May 5, 2020","August 12, 2020","100","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT04386616","condition_field","COVID-19 Pneumonia","Condition","3661408","882784691000119100","Pneumonia caused by SARS-CoV-2","1.0","COVID-19 Pneumonia","June 2, 2020","February 12, 2021","410","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT04372186","condition_field","COVID-19 Pneumonia","Condition","3661408","882784691000119100","Pneumonia caused by SARS-CoV-2","1.0","COVID-19 Pneumonia","May 14, 2020","December 1, 2021","379","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT00735709","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","August 2008","August 2009","560","Psychiatry/Psychology","Mental disorder"
"NCT01163266","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","July 2010","January 2012","462","Psychiatry/Psychology","Mental disorder"
"NCT01179516","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","August 2010","June 2012","469","Psychiatry/Psychology","Mental disorder"
"NCT02052141","condition_field","Hereditary Angioedema (HAE)","Condition","4307793","82966003","Hereditary angioedema","0.9839084148406982","Hereditary Angioedema (HAE)","March 20, 2014","May 4, 2017","12","Genetic Disease","Genetic disease"
"NCT00289211","condition_field","Hereditary Angioedema","Condition","4307793","82966003","Hereditary angioedema","0.9976744651794434","Hereditary Angioedema","June 2005","September 2007","83","Genetic Disease","Genetic disease"
"NCT01005888","condition_field","Hereditary Angioedema","Condition","4307793","82966003","Hereditary angioedema","0.9976744651794434","Hereditary Angioedema","September 2005","August 2007","26","Genetic Disease","Genetic disease"
"NCT00438815","condition_field","Hereditary Angioedema","Condition","4307793","82966003","Hereditary angioedema","0.9976744651794434","Hereditary Angioedema","September 2006","March 2009","113","Genetic Disease","Genetic disease"
"NCT00462709","condition_field","Hereditary Angioedema","Condition","4307793","82966003","Hereditary angioedema","0.9976744651794434","Hereditary Angioedema","June 2006","March 2009","146","Genetic Disease","Genetic disease"
"NCT01560403","condition_field","Short Bowel Syndrome","Condition","4131798","26629001","Short bowel syndrome","1.0","Short Bowel Syndrome","May 21, 2012","July 23, 2013","14","Gastroenterology","Digestive system finding"
"NCT01952080","condition_field","Short Bowel Syndrome","Condition","4131798","26629001","Short bowel syndrome","1.0","Short Bowel Syndrome","November 14, 2013","January 9, 2015","42","Gastroenterology","Digestive system finding"
"NCT00546871","condition_field","Primary Immunodeficiency Diseases (PID)","Condition","4239314","58606001","Primary immune deficiency disorder","0.9827582836151123","Primary Immunodeficiency Diseases (PID)","October 3, 2007","September 1, 2009","49","Immunology","Disorder of immune function"
"NCT00782106","condition_field","Primary Immunodeficiency Diseases (PID)","Condition","4239314","58606001","Primary immune deficiency disorder","0.9827582836151123","Primary Immunodeficiency Diseases (PID)","December 4, 2006","November 1, 2007","11","Immunology","Disorder of immune function"
"NCT00814320","condition_field","Primary Immunodeficiency Diseases (PID)","Condition","4239314","58606001","Primary immune deficiency disorder","0.9827582836151123","Primary Immunodeficiency Diseases (PID)","December 18, 2008","November 11, 2010","89","Immunology","Disorder of immune function"
"NCT01175213","condition_field","Primary Immunodeficiency Diseases (PID)","Condition","4239314","58606001","Primary immune deficiency disorder","0.9827582836151123","Primary Immunodeficiency Diseases (PID)","July 28, 2010","August 6, 2013","66","Immunology","Disorder of immune function"
"NCT01255787","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","November 2010","April 2012","600","Psychiatry/Psychology","Mental disorder"
"NCT01355081","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","May 2011","December 2012","366","Psychiatry/Psychology","Mental disorder"
"NCT02389816","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","April 10, 2015","March 16, 2018","493","Psychiatry/Psychology","Mental disorder"
"NCT01395147","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","July 2011","May 2013","119","Psychiatry/Psychology","Mental disorder"
"NCT01299805","condition_field","Healthy","Condition","4009883","102509001","Well adolescent","0.6275889277458191","Healthy","March 2011","July 2011","17","Healthy","Healthy"
"NCT00707980","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","June 2008","August 2010","836","Psychiatry/Psychology","Mental disorder"
"NCT00672958","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","April 2008","November 2008","600","Psychiatry/Psychology","Mental disorder"
"NCT01152996","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","September 2010","May 2013","1075","Psychiatry/Psychology","Mental disorder"
